R,G,B
67.23370497,65.90008576,62.60355918
67.29899228,66.11009863,62.64440395
67.40458834,66.30338765,62.80038593
67.50278731,66.49099485,62.85441681
67.59262436,66.71655232,63.01822470
67.71526587,66.98606346,63.10355918
67.75407376,67.16123499,63.25385935
67.42099057,66.71816038,62.87982419
66.56400086,65.30220840,62.10881218
65.93910806,64.06539451,61.39086621
65.73949400,63.58662093,61.15373070
65.61427959,63.28087479,60.98263293
65.44028731,62.83093911,60.74753431
65.22191252,62.36642367,60.43224700
65.19114494,62.21280017,60.39847770
65.46183533,62.59069468,60.64686964
65.57890223,62.76951115,60.80124357
65.53226844,62.74153087,60.78226844
65.51704545,62.73831475,60.78612779
65.64601201,62.89901372,60.91295026
65.80917667,63.12092624,61.08276158
65.93224700,63.32182676,61.20411664
66.08072470,63.58865780,61.33372642
66.19650515,63.75203688,61.43728559
66.34305317,64.02315609,61.62006861
66.41927530,64.16970412,61.64804889
66.53462693,64.37253431,61.86074185
66.69050172,64.64204545,61.94650515
66.73102487,64.79448971,62.00289451
66.92163379,65.07064751,62.21816038
66.97866638,65.22030446,62.28977273
67.17560034,65.49399657,62.47684391
67.26693825,65.73391938,62.55724700
67.41584477,66.01661664,62.75160806
67.47159091,66.20829760,62.85495283
67.32729417,66.14997856,62.67806604
66.49131647,64.89011578,61.94714837
65.69082333,63.46976844,61.10720412
65.46194254,62.83051029,60.78055317
65.39011578,62.58029588,60.67184820
65.18664237,62.16927530,60.42549314
65.00085763,61.77487136,60.18889365
64.84809177,61.46837479,59.99346055
65.09155232,61.71012007,60.22405660
65.35720412,62.15651801,60.52058319
65.43760720,62.33233276,60.60591767
65.42131218,62.34133791,60.60999142
65.44414666,62.42849485,60.61846055
65.61492281,62.71440823,60.84541166
65.81046312,63.00900515,61.03623499
65.95668954,63.28666381,61.20433105
66.11363636,63.55167238,61.28173242
66.19318182,63.78023156,61.45797599
66.37317753,64.05521012,61.63968696
66.49078045,64.26457976,61.75085763
66.62885935,64.49249571,61.88271870
66.75943396,64.72620069,62.06003431
66.83758576,64.97545026,62.15512436
67.01168525,65.25611063,62.29749142
67.09659091,65.49581904,62.40169383
67.28934391,65.74131647,62.62424957
67.41048456,66.00718268,62.71730274
67.52337050,66.21719554,62.84498285
67.63925815,66.47287736,63.03719983
67.70979846,66.69843482,63.09080189
67.79180961,66.95797599,63.23734991
67.88893654,67.16080617,63.29952830
68.05628216,67.45165094,63.49238851
68.16948971,67.68878645,63.66584477
68.27787307,67.94596913,63.74978559
67.84123070,67.47630789,63.40448113
66.86363636,65.82096913,62.44189537
66.33769297,64.66209262,61.81603774
66.18299743,64.19328902,61.57772298
66.09026587,63.98563465,61.51758148
65.83812178,63.54695540,61.20711835
65.68321184,63.18728559,61.03291166
65.64987136,63.05981990,60.99549743
65.91477273,63.42570755,61.29749142
66.12317753,63.77240566,61.46558748
66.10388079,63.77154803,61.43364065
66.12382075,63.81936106,61.43557033
66.21162093,63.95004288,61.53559177
66.34669811,64.16423671,61.65137221
66.51575901,64.43492710,61.81914666
66.65533877,64.65748285,61.96044168
66.80467410,64.90973413,62.15587479
66.91573756,65.11256432,62.22191252
67.09037307,65.32214837,62.45508148
67.15726844,65.49989280,62.45250858
